Festo,DST
-34.6,514.9
-34.5,514.9
-34.5,514.8
-34.5,514.5
-34.6,514.3
-34.6,514.2
-34.7,514.0
-34.7,514.0
-34.7,514.0
-34.7,513.9
-34.8,513.9
-34.8,513.9
-34.8,513.8
-34.8,513.8
-34.7,513.7
-34.7,513.6
-34.7,513.5
-34.7,513.4
-34.8,513.4
-34.8,513.3
-34.8,513.2
-34.8,513.0
-34.6,512.9
-34.5,512.9
-34.3,512.8
-34.2,512.8
-34.2,512.8
-34.1,512.8
-34.2,512.8
-34.2,512.8
-34.2,512.8
-34.2,512.8
-34.1,512.8
-34.1,512.8
-34.0,512.8
-34.0,512.8
-34.0,513.0
-34.0,513.1
-34.2,513.3
-34.4,513.5
-34.4,513.8
-34.6,514.0
-34.5,514.4
-34.5,514.6
-34.7,514.7
-34.6,514.7
-34.6,514.6
-34.6,514.4
-34.5,514.4
-34.6,514.5
-34.6,514.5
-34.6,514.7
-34.5,514.8
-34.5,515.0
-34.6,515.2
-34.7,515.4
-34.7,515.8
-34.6,516.2
-34.5,516.6
-34.5,517.0
-34.5,517.3
-34.5,517.5
-34.5,517.6
-34.5,517.8
-34.5,517.8
-34.6,518.0
-34.6,518.2
-34.6,518.4
-34.6,518.7
-34.6,519.0
-34.6,519.1
-34.6,519.3
-34.5,519.7
-34.4,520.0
-34.4,520.4
-34.3,520.8
-34.3,520.9
-34.3,521.0
-34.3,521.3
-34.4,521.4
-34.4,521.6
-34.5,521.9
-34.5,522.0
-34.5,522.4
-34.5,522.8
-34.5,523.2
-34.5,523.6
-34.6,523.9
-34.6,524.0
-34.6,524.2
-34.7,524.4
-34.7,524.8
-34.7,525.1
-34.7,525.4
-34.7,525.8
-34.7,526.1
-34.7,526.4
-34.6,526.7
-34.6,527.0
-34.5,527.3
-34.4,527.5
-34.4,527.8
-34.3,528.0
-34.2,528.2
-34.2,528.4
-34.2,528.5
-34.1,529.0
-34.1,529.4
-34.2,529.8
-34.2,530.2
-34.2,530.2
-34.3,530.2
-34.3,530.2
-34.4,530.1
-34.4,530.1
-34.4,530.4
-34.6,530.6
-34.6,530.9
-34.7,531.2
-34.7,531.4
-34.7,531.4
-34.7,531.4
-34.6,531.5
-34.5,531.6
-34.4,531.8
-34.4,532.0
-34.4,532.1
-34.3,532.1
-34.4,532.1
-34.4,532.0
-34.5,532.0
-34.6,531.9
-34.7,531.8
-34.8,531.8
-34.8,531.8
-34.8,531.8
-34.7,531.7
-34.7,531.6
-34.6,531.6
-34.6,531.5
-34.6,531.5
-34.6,531.6
-34.6,531.7
-34.7,531.7
-34.7,531.7
-34.7,531.7
-34.7,531.5
-34.7,531.3
-34.6,531.0
-34.6,530.6
-34.5,530.5
-34.5,530.4
-34.5,530.4
-34.5,530.5
-34.5,530.6
-34.5,530.7
-34.6,530.7
-34.6,530.7
-34.7,530.5
-34.8,530.1
-34.9,529.8
-34.9,529.4
-35.0,529.2
-35.1,529.1
-35.2,528.9
-35.2,528.9
-35.1,528.9
-35.1,528.7
-35.2,528.5
-35.2,528.2
-35.3,527.7
-35.4,527.4
-35.4,527.0
-35.4,526.6
-35.6,526.4
-35.6,525.9
-35.8,525.5
-35.9,525.1
-36.0,524.7
-36.0,524.4
-36.0,524.3
-35.9,524.1
-35.9,524.0
-35.9,524.0
-35.8,524.1
-35.8,524.1
-36.0,524.1
-36.1,524.0
-36.3,523.7
-36.5,523.2
-36.5,522.8
-36.5,522.3
-36.4,521.8
-36.5,521.3
-36.4,520.9
-36.4,520.6
-36.4,520.5
-36.4,520.5
-36.5,520.4
-36.6,520.4
-36.7,520.3
-36.7,520.1
-36.7,520.0
-36.7,519.7
-36.7,519.6
-36.8,519.5
-36.9,519.4
-37.1,519.1
-37.2,519.0
-37.3,518.7
-37.3,518.4
-37.3,518.3
-37.3,518.0
-37.4,517.8
-37.4,517.6
-37.5,517.4
-37.7,517.1
-37.9,516.9
-38.1,516.7
-38.2,516.4
-38.3,516.3
-38.3,516.2
-38.3,516.2
-38.2,516.0
-38.2,515.7
-38.2,515.6
-38.2,515.5
-38.3,515.6
-38.5,515.6
-38.7,515.6
-38.9,515.5
-39.0,515.4
-39.2,515.3
-39.2,515.1
-39.4,514.8
-39.5,514.7
-39.6,514.6
-39.6,514.6
-39.6,514.7
-39.7,514.7
-39.7,514.8
-39.7,514.8
-39.7,514.9
-39.8,514.9
-39.8,514.8
-39.8,514.8
-39.8,514.8
-40.0,514.8
-40.2,514.9
-40.4,514.9
-40.7,514.7
-40.8,514.8
-40.9,514.9
-41.0,515.1
-41.0,515.2
-41.0,515.2
-41.2,515.3
-41.3,515.3
-41.5,515.3
-41.7,515.3
-41.9,515.4
-42.0,515.5
-42.2,515.7
-42.2,515.9
-42.4,516.0
-42.7,516.1
-42.8,516.2
-43.0,516.3
-43.1,516.3
-43.2,516.3
-43.2,516.3
-43.3,516.3
-43.4,516.3
-43.5,516.5
-43.8,516.7
-44.0,517.2
-44.1,517.6
-44.3,517.9
-44.3,518.2
-44.4,518.3
-44.5,518.4
-44.7,518.4
-44.9,518.6
-44.9,518.7
-44.9,518.8
-44.9,518.9
-45.0,519.0
-45.3,519.2
-45.4,519.6
-45.8,520.0
-46.2,520.4
-46.7,520.7
-47.1,520.9
-47.3,521.0
-47.4,521.0
-47.4,521.1
-47.5,521.2
-47.6,521.3
-47.8,521.5
-48.1,521.8
-48.4,522.1
-48.7,522.3
-49.0,522.5
-49.3,522.6
-49.7,522.7
-50.0,523.0
-50.3,523.2
-50.7,523.5
-50.9,523.6
-51.1,523.9
-51.4,524.2
-51.7,524.4
-52.1,524.6
-52.7,524.6
-53.2,524.6
-53.6,524.7
-54.0,524.8
-54.2,524.9
-54.4,525.0
-54.8,525.2
-55.2,525.4
-55.5,525.7
-55.8,525.9
-56.2,526.1
-56.6,526.3
-57.1,526.4
-57.3,526.5
-57.7,526.8
-57.9,527.1
-58.4,527.3
-58.9,527.7
-59.3,527.8
-59.8,527.9
-60.0,527.9
-60.4,527.9
-60.9,527.8
-61.4,527.9
-61.9,528.1
-62.3,528.2
-62.6,528.3
-62.9,528.4
-63.3,528.4
-63.5,528.5
-64.0,528.6
-64.6,528.6
-65.1,528.6
-65.7,528.6
-66.1,528.6
-66.7,528.6
-67.2,528.5
-67.8,528.4
-68.4,528.3
-68.7,528.2
-69.2,528.1
-69.6,527.9
-70.0,527.7
-70.4,527.5
-70.7,527.4
-71.1,527.3
-71.6,527.3
-72.1,527.3
-72.5,527.3
-73.0,527.2
-73.4,527.0
-73.7,526.9
-74.3,526.8
-74.8,526.7
-75.4,526.6
-76.1,526.5
-76.5,526.4
-77.1,526.3
-77.6,526.2
-78.1,525.9
-78.9,525.6
-79.5,525.5
-80.2,525.2
-80.8,525.0
-81.2,524.7
-81.7,524.5
-82.1,524.2
-82.7,524.0
-83.7,523.8
-84.6,523.6
-85.5,523.4
-86.1,523.2
-86.5,523.1
-87.1,522.9
-87.7,522.6
-88.3,522.4
-88.9,522.1
-89.5,521.6
-90.1,521.2
-90.6,520.7
-91.0,520.2
-91.6,519.9
-92.2,519.7
-92.8,519.5
-93.7,519.4
-94.2,519.3
-94.7,518.9
-95.4,518.5
-95.9,518.0
-96.5,517.4
-97.3,517.0
-98.1,516.7
-98.8,516.4
-99.6,516.1
-100.3,515.6
-100.8,515.2
-101.4,514.5
-101.9,514.0
-102.4,513.6
-103.0,513.2
-103.8,513.2
-104.3,513.1
-104.8,512.9
-105.3,512.5
-105.8,512.1
-106.4,511.5
-107.0,510.9
-107.6,510.4
-108.5,510.0
-109.3,510.0
-110.1,509.8
-111.1,509.6
-111.5,508.9
-112.0,508.2
-112.8,507.5
-113.4,506.9
-114.0,506.6
-114.8,506.4
-115.5,506.2
-116.2,505.9
-117.1,505.4
-117.6,504.8
-118.1,504.2
-118.7,503.6
-119.2,503.1
-120.0,502.7
-120.8,502.2
-121.7,501.9
-122.6,501.6
-123.5,501.4
-124.3,501.1
-125.0,500.9
-125.8,500.5
-126.7,500.1
-127.6,499.8
-128.6,499.2
-129.1,498.9
-129.6,498.4
-130.0,498.0
-130.6,497.9
-131.3,497.6
-132.3,497.3
-133.2,496.8
-134.0,496.3
-134.9,495.8
-135.4,495.4
-136.1,495.0
-137.2,494.6
-138.0,494.2
-139.1,493.9
-140.4,493.7
-141.0,493.4
-141.6,493.0
-142.0,492.7
-142.7,492.3
-143.8,492.0
-145.0,491.7
-146.2,491.4
-147.0,490.8
-147.8,490.3
-148.4,489.7
-149.1,489.1
-150.0,488.8
-150.6,488.4
-151.3,487.9
-152.4,487.5
-153.4,487.1
-154.5,486.4
-155.5,486.0
-156.1,485.7
-156.8,485.2
-157.4,484.9
-158.2,484.4
-159.3,483.8
-160.6,483.5
-161.6,483.1
-162.7,482.8
-163.7,482.5
-164.6,482.1
-165.5,481.8
-166.5,481.5
-167.3,481.3
-168.3,480.8
-169.6,480.1
-170.4,479.6
-171.2,479.1
-172.0,478.5
-172.8,478.1
-173.7,477.8
-174.8,477.3
-175.7,476.9
-176.7,476.5
-177.7,475.8
-178.6,475.1
-179.4,474.5
-180.4,473.9
-181.5,473.6
-182.7,472.9
-183.9,472.3
-184.6,471.7
-185.6,471.0
-186.3,470.6
-187.3,470.1
-188.3,469.7
-189.3,469.1
-190.8,468.3
-191.8,467.5
-193.4,466.7
-194.5,466.0
-195.3,465.7
-196.7,465.1
-197.5,464.5
-198.5,464.0
-199.6,463.4
-200.4,463.1
-201.3,462.4
-202.4,461.8
-203.5,461.1
-204.3,460.3
-205.5,459.8
-206.7,459.0
-208.0,458.2
-209.4,457.6
-210.7,456.6
-211.7,455.5
-212.7,454.6
-213.5,453.5
-214.2,452.8
-214.9,452.3
-215.8,451.7
-216.8,451.2
-217.8,450.7
-218.7,449.6
-219.7,448.5
-220.6,447.4
-221.5,446.1
-222.4,445.3
-222.9,444.4
-223.6,443.3
-224.1,442.1
-224.7,440.9
-225.4,440.0
-225.8,439.2
-226.4,438.5
-227.2,437.6
-227.8,436.6
-228.4,435.4
-228.9,434.0
-229.3,432.7
-229.8,431.3
-230.3,429.9
-230.8,428.8
-231.2,427.6
-231.4,426.2
-231.6,425.0
-231.8,423.6
-231.9,422.3
-232.1,421.2
-232.3,419.8
-232.5,418.3
-232.8,416.9
-233.0,415.3
-233.2,413.4
-233.3,412.1
-233.4,410.4
-233.5,409.3
-233.5,408.3
-233.6,406.3
-233.6,404.3
-233.6,402.2
-233.5,400.0
-233.5,398.6
-233.4,397.0
-233.3,395.6
-233.2,394.0
-233.1,392.2
-233.0,390.9
-232.8,388.7
-232.6,387.1
-232.4,385.6
-232.2,383.3
-231.9,381.2
-231.8,378.3
-231.4,375.7
-231.1,373.6
-230.8,371.7
-230.5,369.7
-230.5,367.8
-230.5,365.6
-230.5,363.6
-230.3,361.6
-230.2,359.2
-230.0,356.6
-229.9,353.5
-229.8,351.0
-229.7,348.7
-229.4,346.4
-229.1,344.7
-228.8,342.4
-228.6,340.1
-228.8,338.2
-229.0,335.3
-229.1,332.6
-229.2,330.0
-229.2,327.1
-229.2,324.4
-229.2,322.3
-229.1,319.7
-229.1,317.1
-229.0,314.6
-229.0,311.8
-229.0,308.7
