Ohne Medium_RI0,3_FA0,1_NL100;12500 mPas_RI0,3_FA0,1_NL100_1bar;100000 mPas_RI0,3_FA0,1_NL100_3 bar
-133,80;558,8707428;-81,81699711
-132,98;555,7024709;-80,16311881
-132,98;562,0488442;-81,81699711
-132,98;560,4585628;-84,29680622
-134,63;558,8707428;-80,99012782
-132,15;557,2853802;-81,81699711
-132,15;555,7024709;-81,81699711
-132,15;554,1220112;-81,81699711
-133,80;550,9684241;-81,81699711
-134,63;555,7024709;-82,64373063
-134,63;557,2853802;-83,47033234
-136,28;560,4585628;-81,81699711
-133,80;565,2368068;-85,94938629
-134,63;565,2368068;-85,94938629
-133,80;563,6415909;-86,77550041
-134,63;555,7024709;-85,12315621
-132,15;562,0488442;-85,94938629
-132,98;560,4585628;-87,60150253
-133,80;560,4585628;-84,29680622
-133,80;560,4585628;-85,94938629
-135,45;565,2368068;-87,60150253
-134,63;565,2368068;-88,42739663
-135,45;562,0488442;-85,12315621
-131,32;568,4346622;-85,94938629
-132,98;568,4346622;-85,94938629
-132,98;568,4346622;-84,29680622
-132,15;563,6415909;-84,29680622
-132,98;566,8344959;-82,64373063
-133,80;562,0488442;-84,29680622
-135,45;560,4585628;-80,99012782
-132,15;562,0488442;-82,64373063
-132,98;560,4585628;-81,81699711
-132,98;557,2853802;-80,99012782
-132,98;550,9684241;-80,16311881
-132,15;555,7024709;-80,16311881
-133,80;554,1220112;-81,81699711
-136,28;558,8707428;-77,68121379
-134,63;560,4585628;-77,68121379
-136,28;560,4585628;-76,85360626
-134,63;560,4585628;-76,85360626
-137,11;558,8707428;-72,71309629
-133,80;566,8344959;-71,05566463
-134,63;566,8344959;-69,39748389
-136,28;570,0373097;-62,75663629
-133,80;566,8344959;-58,5988615
-135,45;565,2368068;-51,09899228
-135,45;560,4585628;-45,25009688
-136,28;554,1220112;-36,02775427
-133,80;557,2853802;-30,13704277
-135,45;555,7024709;-22,53562015
-134,63;557,2853802;-10,64297646
-133,80;558,8707428;-2,949483365
-132,15;562,0488442;9,101051572
-133,80;560,4585628;20,38952082
-136,28;560,4585628;36,19317583
-133,80;563,6415909;48,63748996
-133,80;563,6415909;63,03825775
-132,15;563,6415909;77,64518433
-132,15;560,4585628;90,6081167
-132,15;566,8344959;104,6982652
-134,63;563,6415909;118,0484708
-137,11;566,8344959;136,4944203
-132,98;566,8344959;150,3420569
-134,63;568,4346622;169,504078
-134,63;568,4346622;185,9880261
-134,63;563,6415909;203,8696132
-134,63;568,4346622;221,0622062
-134,63;563,6415909;236,4074013
-136,28;566,8344959;258,8399867
-134,63;568,4346622;272,5996974
-134,63;566,8344959;291,3103635
-134,63;563,6415909;309,2430277
-136,28;555,7024709;331,2814443
-132,98;562,0488442;347,5625843
-134,63;560,4585628;362,871191
-134,63;562,0488442;382,3954599
-132,15;562,0488442;398,3340271
-132,15;563,6415909;415,9295291
-132,15;560,4585628;431,0913289
-134,63;557,2853802;452,1802892
-132,15;563,6415909;467,955952
-132,15;560,4585628;484,0001944
-132,15;560,4585628;498,8233716
-132,15;558,8707428;510,8475294
-132,15;562,0488442;526,0880747
-132,15;560,4585628;535,3461088
-132,98;562,0488442;552,5439969
-132,15;568,4346622;554,1220112
-133,80;565,2368068;558,8707428
-134,63;560,4585628;562,0488442
-137,93;554,1220112;560,4585628
-136,28;558,8707428;558,8707428
-134,63;558,8707428;554,1220112
-134,63;560,4585628;555,7024709
-133,80;563,6415909;549,3952889
-133,80;566,8344959;549,3952889
-133,80;563,6415909;544,6904691
-134,63;560,4585628;543,1270445
-132,15;566,8344959;540,0074447
-133,80;566,8344959;535,3461088
-133,80;565,2368068;543,1270445
-132,98;563,6415909;541,5660377
-132,98;566,8344959;543,1270445
-132,98;565,2368068;543,1270445
-135,45;560,4585628;554,1220112
-131,32;563,6415909;554,1220112
-133,80;563,6415909;558,8707428
-134,63;563,6415909;565,2368068
-134,63;558,8707428;570,0373097
-132,98;560,4585628;571,6424423
-134,63;558,8707428;566,8344959
-137,11;558,8707428;571,6424423
-134,63;562,0488442;566,8344959
-133,80;558,8707428;565,2368068
-133,80;558,8707428;562,0488442
-134,63;555,7024709;560,4585628
-132,15;560,4585628;555,7024709
-132,15;557,2853802;549,3952889
-130,50;557,2853802;549,3952889
-130,50;560,4585628;543,1270445
-130,50;562,0488442;546,2563153
-128,85;558,8707428;543,1270445
-129,67;550,9684241;543,1270445
-128,02;554,1220112;541,5660377
-128,85;554,1220112;536,8974842
-128,85;554,1220112;543,1270445
-129,67;554,1220112;540,0074447
-129,67;555,7024709;538,4512615
-131,32;554,1220112;535,3461088
-132,98;550,9684241;536,8974842
-128,85;555,7024709;533,7971314
-131,32;555,7024709;529,1645471
-130,50;558,8707428;529,1645471
-132,15;557,2853802;526,0880747
-132,15;560,4585628;527,6251218
-132,98;562,0488442;523,021099
-136,28;560,4585628;529,1645471
-133,80;566,8344959;526,0880747
-132,98;565,2368068;526,0880747
-134,63;563,6415909;526,0880747
-137,11;558,8707428;523,021099
-137,11;562,0488442;521,4911625
-137,93;555,7024709;516,9155109
-138,76;557,2853802;518,4383724
-137,11;563,6415909;513,8768352
-136,28;565,2368068;512,361013
-136,28;568,4346622;507,8275618
-137,93;563,6415909;506,32107
-134,63;568,4346622;500,3182897
-134,63;562,0488442;494,3524186
-134,63;562,0488442;498,8233716
-132,15;562,0488442;494,3524186
-132,15;563,6415909;492,8666882
-132,98;560,4585628;486,9465971
-135,45;555,7024709;486,9465971
-132,15;560,4585628;482,5303899
-132,98;557,2853802;475,2151775
-132,98;558,8707428;473,7588693
-132,98;557,2853802;470,8529554
-132,98;562,0488442;470,8529554
-132,98;558,8707428;462,1885493
-133,80;557,2853802;460,7522181
-130,50;560,4585628;456,4564078
-130,50;555,7024709;449,3404306
-130,50;555,7024709;447,9237555
-132,15;554,1220112;443,6866995
-129,67;560,4585628;442,2786575
-132,15;557,2853802;435,2705932
-132,15;555,7024709;440,8727637
-131,32;557,2853802;440,8727637
-132,15;560,4585628;438,0674055
-132,15;563,6415909;433,8753818
-133,80;562,0488442;433,8753818
-131,32;568,4346622;433,8753818
-132,98;565,2368068;428,3157426
-132,15;563,6415909;435,2705932
-131,32;563,6415909;432,482295
-132,15;566,8344959;435,2705932
-132,15;565,2368068;433,8753818
-135,45;560,4585628;438,0674055
-132,98;568,4346622;439,4690144
-134,63;563,6415909;439,4690144
-132,15;565,2368068;447,9237555
-133,80;563,6415909;447,9237555
-133,80;565,2368068;450,7592739
-134,63;563,6415909;452,1802892
-136,28;562,0488442;455,0288523
-134,63;563,6415909;453,6034807
-134,63;557,2853802;455,0288523
-132,98;554,1220112;460,7522181
-133,80;552,5439969;465,0678272
-130,50;557,2853802;470,8529554
-132,15;555,7024709;470,8529554
-133,80;557,2853802;484,0001944
-132,15;560,4585628;486,9465971
-133,80;560,4585628;491,3832448
-133,80;563,6415909;498,8233716
-136,28;563,6415909;504,8169008
-133,80;568,4346622;513,8768352
-133,80;566,8344959;518,4383724
-134,63;568,4346622;529,1645471
-133,80;565,2368068;532,2505479
-133,80;565,2368068;540,0074447
-134,63;563,6415909;546,2563153
-136,28;560,4585628;552,5439969
-134,63;566,8344959;557,2853802
-135,45;566,8344959;558,8707428
-134,63;568,4346622;568,4346622
-134,63;563,6415909;570,0373097
-132,15;566,8344959;571,6424423
-132,98;565,2368068;568,4346622
-134,63;562,0488442;571,6424423
-131,32;565,2368068;568,4346622
-132,15;563,6415909;565,2368068
-132,15;562,0488442;568,4346622
-134,63;554,1220112;562,0488442
-133,80;558,8707428;562,0488442
-133,80;558,8707428;555,7024709
-134,63;557,2853802;558,8707428
-133,80;560,4585628;555,7024709
-133,80;562,0488442;552,5439969
-134,63;562,0488442;557,2853802
-137,11;557,2853802;558,8707428
-132,98;560,4585628;560,4585628
-133,80;557,2853802;557,2853802
-134,63;554,1220112;560,4585628
-134,63;557,2853802;558,8707428
-134,63;555,7024709;560,4585628
-133,80;558,8707428;558,8707428
-134,63;554,1220112;562,0488442
-132,98;560,4585628;560,4585628
-133,80;557,2853802;558,8707428
-133,80;558,8707428;562,0488442
-133,80;557,2853802;560,4585628
-131,32;563,6415909;558,8707428
-133,80;562,0488442;555,7024709
-137,11;558,8707428;557,2853802
-133,80;562,0488442;550,9684241
-132,98;558,8707428;547,8245873
-130,50;555,7024709;552,5439969
-132,98;554,1220112;550,9684241
-132,98;557,2853802;547,8245873
-135,45;554,1220112;540,0074447
-137,11;554,1220112;540,0074447
-134,63;558,8707428;535,3461088
-134,63;557,2853802;532,2505479
-134,63;560,4585628;532,2505479
-136,28;558,8707428;527,6251218
-132,98;565,2368068;526,0880747
-134,63;565,2368068;523,021099
-134,63;565,2368068;527,6251218
-133,80;563,6415909;523,021099
-132,98;560,4585628;523,021099
-132,15;560,4585628;524,5534017
-133,80;557,2853802;523,021099
-130,50;565,2368068;519,9635883
-131,32;562,0488442;513,8768352
-131,32;560,4585628;518,4383724
-132,98;560,4585628;516,9155109
-132,15;565,2368068;515,3949999
-132,15;563,6415909;512,361013
-133,80;560,4585628;512,361013
-131,32;565,2368068;507,8275618
-132,15;560,4585628;504,8169008
-129,67;560,4585628;509,3363803
-130,50;558,8707428;504,8169008
-128,85;558,8707428;501,8155146
-132,98;557,2853802;498,8233716
-135,45;557,2853802;501,8155146
-134,63;560,4585628;498,8233716
-134,63;557,2853802;494,3524186
-134,63;558,8707428;494,3524186
-137,11;557,2853802;491,3832448
-134,63;560,4585628;492,8666882
-135,45;558,8707428;491,3832448
-134,63;558,8707428;495,84044
-134,63;560,4585628;494,3524186
-132,98;560,4585628;494,3524186
-132,98;560,4585628;495,84044
-133,80;558,8707428;497,3307563
-131,32;565,2368068;495,84044
-132,15;562,0488442;494,3524186
-132,15;560,4585628;500,3182897
-132,15;560,4585628;495,84044
-131,32;560,4585628;495,84044
-132,98;560,4585628;498,8233716
-132,98;557,2853802;503,3150503
-131,32;562,0488442;504,8169008
-132,98;562,0488442;503,3150503
-132,98;565,2368068;512,361013
-132,98;562,0488442;515,3949999
-131,32;565,2368068;518,4383724
-133,80;563,6415909;515,3949999
-135,45;562,0488442;521,4911625
-134,63;566,8344959;526,0880747
-134,63;565,2368068;529,1645471
-136,28;563,6415909;535,3461088
-137,11;558,8707428;535,3461088
-132,98;563,6415909;538,4512615
-133,80;562,0488442;538,4512615
-134,63;560,4585628;547,8245873
-132,98;562,0488442;550,9684241
-132,98;562,0488442;552,5439969
-133,80;562,0488442;557,2853802
-134,63;560,4585628;560,4585628
-132,15;563,6415909;558,8707428
-134,63;560,4585628;555,7024709
-134,63;558,8707428;560,4585628
-134,63;560,4585628;555,7024709
-133,80;562,0488442;560,4585628
-134,63;560,4585628;562,0488442
-137,93;554,1220112;563,6415909
-134,63;560,4585628;563,6415909
-134,63;555,7024709;558,8707428
-134,63;557,2853802;563,6415909
-133,80;557,2853802;558,8707428
-130,50;560,4585628;557,2853802
-131,32;560,4585628;554,1220112
-132,15;557,2853802;554,1220112
-130,50;563,6415909;552,5439969
-128,85;560,4585628;547,8245873
-128,85;558,8707428;552,5439969
-130,50;555,7024709;549,3952889
-128,85;560,4585628;550,9684241
-131,32;557,2853802;547,8245873
-132,15;558,8707428;554,1220112
-132,15;563,6415909;552,5439969
-132,98;563,6415909;552,5439969
-134,63;565,2368068;555,7024709
-136,28;560,4585628;554,1220112
-133,80;568,4346622;552,5439969
-134,63;563,6415909;549,3952889
-134,63;562,0488442;550,9684241
-134,63;560,4585628;547,8245873
-132,15;558,8707428;547,8245873
-132,98;558,8707428;546,2563153
-134,63;554,1220112;547,8245873
-133,80;558,8707428;546,2563153
-134,63;554,1220112;543,1270445
-137,11;555,7024709;547,8245873
-138,76;557,2853802;544,6904691
-136,28;562,0488442;544,6904691
-136,28;560,4585628;541,5660377
-137,11;560,4585628;540,0074447
-134,63;568,4346622;538,4512615
-136,28;565,2368068;535,3461088
-135,45;566,8344959;540,0074447
-136,28;562,0488442;536,8974842
-133,80;563,6415909;533,7971314
-134,63;562,0488442;529,1645471
-137,11;560,4585628;529,1645471
-136,28;565,2368068;527,6251218
-137,11;563,6415909;524,5534017
-137,93;566,8344959;527,6251218
-139,59;565,2368068;523,021099
-137,11;570,0373097;521,4911625
-137,93;566,8344959;521,4911625
-137,93;568,4346622;527,6251218
-137,11;566,8344959;523,021099
-134,63;565,2368068;521,4911625
-134,63;560,4585628;524,5534017
-135,45;555,7024709;523,021099
-132,98;560,4585628;523,021099
-134,63;558,8707428;518,4383724
-134,63;562,0488442;527,6251218
-133,80;563,6415909;526,0880747
-132,15;565,2368068;526,0880747
-132,98;560,4585628;526,0880747
-134,63;557,2853802;527,6251218
-132,98;560,4585628;524,5534017
-132,98;558,8707428;521,4911625
-132,98;562,0488442;527,6251218
-135,45;558,8707428;523,021099
-132,98;562,0488442;529,1645471
-136,28;562,0488442;529,1645471
-137,11;560,4585628;533,7971314
-134,63;562,0488442;536,8974842
-133,80;563,6415909;538,4512615
-134,63;566,8344959;546,2563153
-137,11;562,0488442;544,6904691
-132,98;565,2368068;546,2563153
-134,63;560,4585628;546,2563153
-133,80;558,8707428;549,3952889
-133,80;560,4585628;546,2563153
-132,15;558,8707428;549,3952889
-133,80;558,8707428;552,5439969
-134,63;554,1220112;555,7024709
-131,32;563,6415909;557,2853802
-132,15;562,0488442;554,1220112
-131,32;563,6415909;562,0488442
-131,32;563,6415909;560,4585628
-128,85;565,2368068;558,8707428
-132,15;563,6415909;558,8707428
-133,80;560,4585628;558,8707428
-132,15;568,4346622;555,7024709
-132,15;568,4346622;550,9684241
-133,80;568,4346622;557,2853802
-136,28;566,8344959;557,2853802
-133,80;568,4346622;562,0488442
-133,80;565,2368068;560,4585628
-132,98;560,4585628;568,4346622
-130,50;563,6415909;565,2368068
-128,85;560,4585628;560,4585628
-129,67;560,4585628;565,2368068
-132,98;557,2853802;565,2368068
-131,32;562,0488442;566,8344959
-131,32;560,4585628;565,2368068
-132,15;562,0488442;566,8344959
-132,98;562,0488442;563,6415909
-130,50;562,0488442;562,0488442
-132,98;562,0488442;563,6415909
-135,45;557,2853802;560,4585628
-132,98;563,6415909;560,4585628
-133,80;560,4585628;555,7024709
-133,80;562,0488442;563,6415909
-134,63;562,0488442;563,6415909
-133,80;563,6415909;566,8344959
-133,80;562,0488442;568,4346622
-136,28;558,8707428;568,4346622
-134,63;563,6415909;568,4346622
-133,80;563,6415909;565,2368068
-133,80;563,6415909;571,6424423
-134,63;562,0488442;568,4346622
-132,15;565,2368068;570,0373097
-132,98;562,0488442;566,8344959
-133,80;558,8707428;563,6415909
-132,15;560,4585628;558,8707428
-132,98;557,2853802;552,5439969
-133,80;557,2853802;558,8707428
-135,45;550,9684241;555,7024709
-133,80;557,2853802;558,8707428
-134,63;554,1220112;557,2853802
-134,63;554,1220112;562,0488442
-134,63;560,4585628;560,4585628
-133,80;562,0488442;554,1220112
-134,63;560,4585628;557,2853802
-137,11;554,1220112;557,2853802
-133,80;560,4585628;555,7024709
-134,63;555,7024709;554,1220112
-132,98;560,4585628;558,8707428
-134,63;560,4585628;558,8707428
-132,98;557,2853802;558,8707428
-134,63;555,7024709;558,8707428
-136,28;552,5439969;557,2853802
-134,63;558,8707428;557,2853802
-133,80;557,2853802;554,1220112
-132,98;562,0488442;560,4585628
-134,63;560,4585628;560,4585628
-132,98;562,0488442;562,0488442
-134,63;560,4585628;562,0488442
-132,98;557,2853802;562,0488442
-131,32;565,2368068;558,8707428
-131,32;562,0488442;552,5439969
-133,80;563,6415909;555,7024709
-137,11;562,0488442;554,1220112
-134,63;565,2368068;552,5439969
-136,28;562,0488442;549,3952889
-136,28;558,8707428;547,8245873
-135,45;558,8707428;544,6904691
-133,80;560,4585628;543,1270445
-133,80;562,0488442;544,6904691
-134,63;560,4585628;544,6904691
-132,15;565,2368068;549,3952889
-132,15;563,6415909;547,8245873
-132,15;560,4585628;552,5439969
-132,98;562,0488442;550,9684241
-130,50;560,4585628;549,3952889
-131,32;560,4585628;547,8245873
-131,32;557,2853802;544,6904691
-128,85;563,6415909;544,6904691
-128,85;562,0488442;543,1270445
-130,50;562,0488442;547,8245873
-132,98;562,0488442;546,2563153
-132,15;565,2368068;546,2563153
-132,98;562,0488442;544,6904691
-132,98;558,8707428;544,6904691
-131,32;563,6415909;546,2563153
-129,67;558,8707428;544,6904691
-130,50;557,2853802;552,5439969
-132,98;554,1220112;549,3952889
-129,67;560,4585628;547,8245873
-130,50;557,2853802;547,8245873
-132,15;555,7024709;552,5439969
-132,15;562,0488442;550,9684241
-131,32;560,4585628;546,2563153
-132,98;562,0488442;550,9684241
-134,63;558,8707428;550,9684241
-130,50;563,6415909;550,9684241
-128,85;560,4585628;546,2563153
-126,37;560,4585628;550,9684241
-126,37;562,0488442;549,3952889
-122,24;562,0488442;547,8245873
-119,77;563,6415909;550,9684241
-115,65;562,0488442;550,9684241
-110,70;568,4346622;552,5439969
-105,75;565,2368068;552,5439969
-99,98;565,2368068;560,4585628
-94,21;565,2368068;557,2853802
-83,47;562,0488442;555,7024709
-77,68;558,8707428;555,7024709
-67,74;555,7024709;557,2853802
-56,93;562,0488442;557,2853802
-45,25;560,4585628;554,1220112
-34,35;563,6415909;560,4585628
-23,38;563,6415909;557,2853802
-7,23;566,8344959;560,4585628
4,79;562,0488442;558,8707428
21,26;558,8707428;557,2853802
36,19;563,6415909;555,7024709
52,22;560,4585628;552,5439969
66,67;563,6415909;560,4585628
80,41;560,4585628;557,2853802
99,98;563,6415909;557,2853802
116,13;560,4585628;557,2853802
133,56;554,1220112;560,4585628
150,34;554,1220112;557,2853802
171,55;554,1220112;557,2853802
189,12;557,2853802;562,0488442
208,13;555,7024709;560,4585628
230,89;560,4585628;560,4585628
250,92;557,2853802;554,1220112
269,14;557,2853802;558,8707428
285,42;558,8707428;555,7024709
308,04;562,0488442;554,1220112
326,33;563,6415909;557,2853802
348,83;560,4585628;554,1220112
366,74;568,4346622;554,1220112
385,03;566,8344959;550,9684241
402,36;565,2368068;557,2853802
421,41;563,6415909;552,5439969
446,51;565,2368068;552,5439969
465,07;560,4585628;550,9684241
486,95;555,7024709;554,1220112
504,82;560,4585628;552,5439969
523,02;558,8707428;550,9684241
533,80;558,8707428;554,1220112
543,13;555,7024709;550,9684241
554,12;560,4585628;550,9684241
557,29;555,7024709;550,9684241
558,87;555,7024709;550,9684241
552,54;563,6415909;544,6904691
554,12;562,0488442;543,1270445
547,82;562,0488442;547,8245873
543,13;558,8707428;546,2563153
540,01;562,0488442;549,3952889
536,90;558,8707428;543,1270445
533,80;560,4585628;546,2563153
529,16;558,8707428;544,6904691
532,25;560,4585628;544,6904691
529,16;560,4585628;549,3952889
530,71;554,1220112;547,8245873
532,25;560,4585628;549,3952889
529,16;560,4585628;544,6904691
530,71;562,0488442;550,9684241
529,16;560,4585628;544,6904691
540,01;562,0488442;544,6904691
544,69;563,6415909;549,3952889
549,40;558,8707428;552,5439969
550,97;563,6415909;550,9684241
558,87;562,0488442;544,6904691
558,87;562,0488442;549,3952889
560,46;557,2853802;552,5439969
568,43;560,4585628;557,2853802
563,64;557,2853802;557,2853802
562,05;557,2853802;560,4585628
555,70;560,4585628;560,4585628
555,70;558,8707428;555,7024709
547,82;560,4585628;558,8707428
547,82;557,2853802;557,2853802
547,82;560,4585628;555,7024709
546,26;558,8707428;555,7024709
541,57;560,4585628;563,6415909
535,35;562,0488442;560,4585628
543,13;560,4585628;555,7024709
532,25;557,2853802;558,8707428
530,71;549,3952889;557,2853802
527,63;554,1220112;558,8707428
523,02;552,5439969;554,1220112
518,44;558,8707428;555,7024709
513,88;562,0488442;552,5439969
