,,-20.8,213.2
,,-20.8,213.0
,,-20.8,212.8
,,-20.8,212.6
,,-20.8,212.2
,,-20.8,211.8
,,-20.9,211.4
,,-21.1,211.1
,,-21.1,211.0
,,-21.2,210.8
,,-21.3,210.6
,,-21.3,210.3
,,-21.3,209.9
,,-21.3,209.4
,,-21.1,209.0
,,-21.1,208.6
,,-21.0,208.4
,,-20.9,208.2
,,-21.0,208.2
,,-21.0,208.1
,,-21.0,208.1
,,-21.1,208.0
,,-21.1,208.0
,,-21.0,208.0
,,-21.0,207.8
,,-21.0,207.5
,,-21.0,206.8
,,-20.9,206.2
,,-20.9,205.4
,,-20.9,204.6
,,-20.9,204.2
,,-20.9,203.6
,,-20.8,203.5
,,-20.8,203.5
,,-20.8,203.4
,,-20.8,203.3
,,-20.9,203.3
,,-20.8,203.2
,,-20.8,203.1
,,-20.8,203.1
,,-20.7,203.0
,,-20.7,202.9
,,-20.7,202.6
,,-20.5,202.2
,,-20.5,201.7
,,-20.5,201.3
,,-20.5,201.1
,,-20.5,201.0
,,-20.7,201.0
,,-20.8,200.9
,,-21.0,200.8
